id,first_name,height_feet,height_inches,last_name,position,team,weight_pounds,team_id
2357,Alvan,,,Adams,,PHX,,24
2358,Alvin,,,Scott,,PHX,,24
2359,Don,,,Buse,,PHX,,24
2360,Garfield,,,Heard,,PHX,,24
2361,Jeff,,,Cook,,PHX,,24
2362,Joel,,,Kramer,,PHX,,24
2363,Johnny,,,High,,PHX,,24
2364,Mike,,,Bratz,,PHX,,24
2365,Paul,,,Westphal,,PHX,,24
2366,Truck,,,Robinson,,PHX,,24
2367,Clifford,,,Ray,,GSW,,10
2368,John,,,Coughran,,GSW,,10
2369,John,,,Lucas,,GSW,,10
2370,Jojo,,,White,,GSW,,10
2371,Purvis,,,Short,,GSW,,10
2372,Raymond,,,Townsend,,GSW,,10
2373,Sonny,,,Parker,,GSW,,10
2374,Thomas,,,Wilson,,GSW,,10
2375,Tom,,,Abernethy,,GSW,,10
2376,Bill,,,Robinzine,,SAC,,26
2377,Billy,,,McKinney,,SAC,,26
2378,Ernie,,,Grunfeld,,SAC,,26
2379,Marlon,,,Redmond,,SAC,,26
2380,Mike,,,Green,,SAC,,26
2381,Otis,,,Birdsong,,SAC,,26
2382,Phil,,,Ford,,SAC,,26
2383,Reggie,,,King,,SAC,,26
2384,Sam,,,Lacey,,SAC,,26
2385,Scott,,,Wedman,,SAC,,26
2386,Brian,,,Winters,,MIL,,17
2387,Dave,,,Meyers,,MIL,,17
2388,Harvey,,,Catchings,,MIL,,17
2389,Junior,,,Bridgeman,,MIL,,17
2390,Kent,,,Benson,,MIL,,17
2391,Lloyd,,,Walton,,MIL,,17
2392,Marques,,,Johnson,,MIL,,17
2393,Quinn,,,Buckner,,MIL,,17
2394,Richard,,,Washington,,MIL,,17
2395,Alonzo,,,Bradley,,HOU,,11
2396,Anthony,,,Roberts,,DEN,,8
2397,Bo,,,Ellis,,DEN,,8
2398,Bob,,,Wilkerson,,DEN,,8
2399,Charlie,,,Scott,,DEN,,8
2400,Dan,,,Issel,,DEN,,8
2401,David,,,Thompson,,DEN,,8
2402,Gary,,,Garland,,DEN,,8
2403,George,,,McGinnis,,DEN,,8
2404,John,,,Roche,,DEN,,8
2405,Kim,,,Hughes,,DEN,,8
2406,Austin,,,Carr,,CLE,,6
2407,Walt,,,Frazier,,CLE,,6
2408,Billy,,,Paultz,,SAS,,27
2409,George,,,Gervin,,SAS,,27
2410,Irv,,,Kiffin,,SAS,,27
2411,James,,,Silas,,SAS,,27
2412,Kevin,,,Restani,,SAS,,27
2413,Larry,,,Kenon,,SAS,,27
2414,Mark,,,Olberding,,SAS,,27
2415,Mike,,,Evans,,SAS,,27
2416,Mike,,,Gale,,SAS,,27
2417,Paul,,,Griffin,,SAS,,27
2418,Gus,,,Bailey,,WAS,,30
2419,Phil,,,Chenier,,WAS,,30
2420,Artis,,,Gilmore,,CHI,,5
2421,Coby,,,Dietrick,,CHI,,5
2422,Del,,,Beshore,,CHI,,5
2423,Mark,,,Landsberger,,CHI,,5
2424,Ollie,,,Johnson,,CHI,,5
2425,Ricky,,,Sobers,,CHI,,5
2426,Scott,,,May,,CHI,,5
2427,Corky,,,Calhoun,,IND,,12
2428,Stan,,,Pietkiewicz,,LAC,,13
2429,Dennis,,,Johnson,,OKC,,21
2430,Fred,,,Brown,,OKC,,21
2431,Gus,,,Williams,,OKC,,21
2432,James,,,Bailey,,OKC,,21
2433,John,,,Johnson,,OKC,,21
2434,Lonnie,,,Shelton,,OKC,,21
2435,Paul,,,Silas,,OKC,,21
2436,Tom,,,LaGarde,,OKC,,21
2437,Roger,,,Brown,,CHI,,5
2438,Sammy,,,Smith,,CHI,,5
2439,Tom,,,Boswell,,DEN,,8
2440,Wally,,,Walker,,OKC,,21
2441,Mike,,,Newlin,,BKN,,3
2442,Tim,,,Bassett,,BKN,,3
2443,Winford,,,Boynes,,BKN,,3
2444,Bernard,,,Toone,,PHI,,23
2445,Jim,,,Spanarkel,,PHI,,23
2446,Gus,,,Gerard,,SAC,,26
2447,Brad,,,Holland,,LAL,,14
2448,Bob,,,Carrington,,LAC,,13
2449,Dennis,,,Awtrey,,CHI,,5
2450,Joey,,,Hassett,,IND,,12
2451,Foots,,,Walker,,CLE,,6
2452,Dave,,,Twardzik,,POR,,25
2453,Wiley,,,Peck,,SAS,,27
2454,John,,,Kuester,,IND,,12
2455,George,,,Johnson,,DEN,,8
2456,Allen,,,Leavell,,HOU,,11
2457,Clint,,,Richardson,,PHI,,23
2458,Maurice,,,Lucas,,POR,,25
2459,Marty,,,Byrnes,,LAL,,14
2460,Ollie,,,Mack,,LAL,,14
2461,Bob,,,Elliott,,BKN,,3
2462,Earl,,,Evans,,DET,,9
2463,John,,,Mengelt,,CHI,,5
2464,Bob,,,Gross,,POR,,25
2465,Steve,,,Malovic,,WAS,,30
2466,Andre,,,Wakefield,,UTA,,29
2467,John,,,Brown,,UTA,,29
2468,Terry,,,Crosby,,SAC,,26
2469,Ron,,,Carter,,IND,,12
2470,John,,,Olive,,LAC,,13
2471,Tom,,,Burleson,,SAC,,26
2472,Mitch,,,Kupchak,,WAS,,30
2473,Mack,,,Calvin,,UTA,,29
2474,Len,,,Elmore,,SAC,,26
2475,Glen,,,Gondrezick,,DEN,,8
2476,Sam,,,Pellom,,ATL,,1
2477,Earl,,,Monroe,,NYK,,20
2478,Darnell,,,Hillman,,GSW,,10
2479,Phil,,,Smith,,GSW,,10
2480,Sylvester,,,Norris,,SAS,,27
2481,Rick,,,Wilson,,ATL,,1
2482,Jackie,,,Robinson,,DET,,9
2483,Al,,,Skinner,,PHI,,23
2484,Bill,,,Walton,,LAC,,13
2485,Butch,,,Lee,,CLE,,6
2486,Marvin,,,Barnes,,LAC,,13
2487,Phil,,,Jackson,,BKN,,3
2488,Billyray,,,Bates,,POR,,25
2489,Marvin,,,Webster,,NYK,,20
2490,Harry,,,Davis,,SAS,,27
2491,Arvid,,,Kramer,,DEN,,8
2492,Lawrence,,,Boston,,WAS,,30
2493,Lynbert,,,Johnson,,GSW,,10
2494,Ron,,,Behagen,,WAS,,30
2495,Carl,,,Kilpatrick,,UTA,,29
2496,Carl,,,Nicks,,DEN,,8
2497,Cedrick,,,Hordges,,DEN,,8
2498,Kenny,,,Higgs,,DEN,,8
2499,Johnny,,,Moore,,SAS,,27
2500,Reggie,,,Johnson,,SAS,,27
2501,Kyle,,,Macy,,PHX,,24
2502,Mike,,,Niles,,PHX,,24
2503,Billy,,,Reid,,GSW,,10
2504,Lorenzo,,,Romar,,GSW,,10
2505,Rickey,,,Brown,,GSW,,10
2506,Alan,,,Hardy,,LAL,,14
2507,Darwin,,,Cook,,BKN,,3
2508,Mike,,,O'Koren,,BKN,,3
2509,Jerry,,,Sichting,,IND,,12
2510,Louis,,,Orr,,IND,,12
2511,Mike,,,Harper,,POR,,25
2512,Michael,,,Brooks,,LAC,,13
2513,Calvin,,,Garrett,,HOU,,11
2514,Keith,,,Herron,,DET,,9
2515,Tony,,,Fuller,,DET,,9
2516,Wayne,,,Robinson,,DET,,9
2517,Wes,,,Matthews,,WAS,,30
2518,Charles,,,Whitney,,SAC,,26
2519,Brett,,,Vroman,,UTA,,29
2520,John,,,Duren,,UTA,,29
2521,Craig,,,Shelton,,ATL,,1
2522,Don,,,Collins,,ATL,,1
2523,James,,,Wilkes,,CHI,,5
2524,Sam,,,Worthen,,CHI,,5
2525,Chad,,,Kinch,,CLE,,6
2526,Walter,,,Jordan,,CLE,,6
2527,Lowes,,,Moore,,BKN,,3
2528,Darrell,,,Allums,,DAL,,7
2529,Ralph,,,Drollinger,,DAL,,7
2530,Reggie,,,Carter,,NYK,,20
2531,Butch,,,Carter,,LAL,,14
2532,Lee,,,Johnson,,HOU,,11
2533,Kelvin,,,Ransey,,POR,,25
2534,Bill,,,Hanzlik,,OKC,,21
2535,Dewayne,,,Scales,,NYK,,20
2536,Art,,,Collins,,ATL,,1
2537,Kenny,,,Natt,,IND,,12
2538,Wally,,,Rank,,LAC,,13
2539,Monti,,,Davis,,PHI,,23
2540,Carlos,,,Terry,,WAS,,30
2541,Jamesearl,,,Ray,,DEN,,8
2542,Ronnie,,,Lester,,CHI,,5
2543,Tony,,,Price,,LAC,,13
2544,Wayne,,,Kreklow,,BOS,,2
2545,Andrew,,,Toney,,PHI,,23
2546,Scott,,,Lloyd,,DAL,,7
2547,Ron,,,Davis,,LAC,,13
2548,Tony,,,Jackson,,LAL,,14
2549,Dick,,,Miller,,IND,,12
2550,Myles,,,Patrick,,LAL,,14
2551,Edgar,,,Jones,,BKN,,3
2552,Michael,,,Wiley,,SAS,,27
2553,Ron,,,Valentine,,DEN,,8
2554,Jeff,,,Wilkins,,UTA,,29
2555,John,,,Stroud,,HOU,,11
2556,Norman,,,Black,,DET,,9
2557,David,,,Britton,,WAS,,30
2558,Keith,,,McCord,,WAS,,30
2559,Andre,,,McCarter,,WAS,,30
2560,Lewis,,,Brown,,WAS,,30
2561,Mel,,,Bennett,,UTA,,29
2562,Frankie,,,Sanders,,SAC,,26
2563,Jacky,,,Dorsey,,OKC,,21
2564,Ed,,,Lawrence,,DET,,9
2565,Jeffrey,,,Crompton,,POR,,25
2566,Clarence,,,Kea,,DAL,,7
2567,Bill,,,Mayfield,,GSW,,10
2568,Peter,,,Verhoeven,,POR,,25
2569,Franklin,,,Edwards,,PHI,,23
2570,Mickey,,,Dillard,,CLE,,6
2571,Roger,,,Burkman,,CHI,,5
2572,Joe,,,Cooper,,BKN,,3
2573,Ray,,,Tolbert,,BKN,,3
2574,Charles,,,Bradley,,BOS,,2
2575,Tracy,,,Jackson,,BOS,,2
2576,Charlie,,,Davis,,WAS,,30
2577,Garry,,,Witts,,WAS,,30
2578,Kevin,,,Loder,,SAC,,26
2579,Gene,,,Banks,,SAS,,27
2580,Bobby,,,Cattage,,UTA,,29
2581,Howard,,,Wood,,UTA,,29
2582,Elston,,,Turner,,DAL,,7
2583,Jay,,,Vincent,,DAL,,7
2584,Kevin,,,McKenna,,LAL,,14
2585,Hank,,,McDowell,,GSW,,10
2586,Samuel,,,Williams,,GSW,,10
2587,Danny,,,Vranes,,OKC,,21
2588,Ed,,,Rains,,SAS,,27
2589,Rudy,,,Macklin,,ATL,,1
2590,Jim,,,Smith,,LAC,,13
2591,John,,,Douglas,,LAC,,13
2592,Jeff,,,Lamp,,POR,,25
2593,Alex,,,Bradley,,NYK,,20
2594,Ray,,,Blume,,CHI,,5
2595,Mike,,,McGee,,LAL,,14
2596,Craig,,,Dykema,,PHX,,24
2597,John,,,McCullough,,PHX,,24
2598,David,,,Burns,,BKN,,3
2599,Kurt,,,Nimphius,,DAL,,7
2600,Lewis,,,Lloyd,,GSW,,10
2601,Jim,,,Brogan,,LAC,,13
2602,Glenn,,,Hagan,,DET,,9
2603,Petur,,,Gudmundsson,,POR,,25
2604,Mark,,,Radford,,OKC,,21
2605,Al,,,Wood,,ATL,,1
2606,Kevin,,,Stacom,,MIL,,17
2607,Steve,,,Hayes,,SAS,,27
2608,Kenny,,,Dennard,,SAC,,26
2609,Rich,,,Yonakor,,SAS,,27
2610,Larry,,,Spriggs,,HOU,,11
2611,Brad,,,Branson,,CLE,,6
2612,Clay,,,Johnson,,LAL,,14
2613,Carl,,,Bailey,,POR,,25
2614,Rock,,,Lee,,LAC,,13
2615,Edmund,,,Sherod,,BKN,,3
2616,Eddie,,,Phillips,,BKN,,3
2617,Richard,,,Anderson,,LAC,,13
2618,David,,,Thirdkill,,PHX,,24
2619,Rory,,,White,,PHX,,24
2620,Jerry,,,Eaves,,UTA,,29
2621,Brook,,,Steppe,,SAC,,26
2622,Audie,,,Norris,,POR,,25
2623,Bruce,,,Flowers,,CLE,,6
2624,Dave,,,Magley,,CLE,,6
2625,Darren,,,Tillis,,BOS,,2
2626,Jeff,,,Taylor,,HOU,,11
2627,Chris,,,Engler,,GSW,,10
2628,Clark,,,Kellogg,,IND,,12
2629,Bryan,,,Warrick,,WAS,,30
2630,Rob,,,Williams,,DEN,,8
2631,Bill,,,Garnett,,DAL,,7
2632,Vince,,,Taylor,,NYK,,20
2633,Marc,,,Iavaroni,,PHI,,23
2634,Mitchell,,,Anderson,,PHI,,23
2635,Russ,,,Schoene,,PHI,,23
2636,Dave,,,Batton,,WAS,,30
2637,Rickey,,,Williams,,UTA,,29
2638,Walker,,,Russell,,DET,,9
2639,Jim,,,Zoet,,DET,,9
2640,Keith,,,Edmonson,,ATL,,1
2641,Steve,,,Lingenfelter,,WAS,,30
2642,Guy,,,Morgan,,IND,,12
2643,Jose,,,Slaughter,,IND,,12
2644,Linton,,,Townes,,POR,,25
2645,Jim,,,Johnstone,,SAS,,27
2646,Oliver,,,Robinson,,SAS,,27
2647,Willie,,,Jones,,LAC,,13
2648,Corny,,,Thompson,,DAL,,7
2649,Dwight,,,Anderson,,DEN,,8
2650,John,,,Cox,,WAS,,30
2651,Charlie,,,Pittman,,PHX,,24
2652,John,,,Greig,,OKC,,21
2653,Joe,,,Kopicki,,WAS,,30
2654,Michael,,,Davis,,NYK,,20
2655,Moses,,,Malone,,SAS,,27
2656,Howard,,,Carter,,DEN,,8
2657,Bruce,,,Kuczenski,,BKN,,3
2658,John,,,Pinone,,ATL,,1
2659,Darren,,,Daye,,WAS,,30
2660,Mike,,,Wilson,,WAS,,30
2661,Scooter,,,McCray,,OKC,,21
2662,Pace,,,Mannion,,GSW,,10
2663,Paul,,,Thompson,,CLE,,6
2664,Granville,,,Waiters,,IND,,12
2665,Leroy,,,Combs,,IND,,12
2666,Sidney,,,Lowe,,IND,,12
2667,Steve,,,Stipanovich,,IND,,12
2668,Kevin,,,Williams,,SAS,,27
2669,John,,,Garris,,CLE,,6
2670,Stewart,,,Granger,,CLE,,6
2671,Carlos,,,Clark,,BOS,,2
2672,Leo,,,Rautins,,PHI,,23
2673,Rod,,,Foster,,PHX,,24
2674,Dane,,,Suttle,,SAC,,26
2675,Darrell,,,Lockhart,,SAS,,27
2676,Mark,,,Jones,,BKN,,3
2677,Larry,,,Micheaux,,SAC,,26
2678,Mike,,,Gibson,,WAS,,30
2679,Ken,,,Austin,,DET,,9
2680,Tom,,,Piotrowski,,POR,,25
2681,Russell,,,Cross,,GSW,,10
2682,Wallace,,,Bryant,,CHI,,5
2683,Bob,,,Miller,,SAS,,27
2684,Brant,,,Weidner,,SAS,,27
2685,Cory,,,Blackwell,,OKC,,21
2686,Mel,,,Turpin,,CLE,,6
2687,Chuck,,,Aleksinas,,GSW,,10
2688,Othell,,,Wilson,,GSW,,10
2689,Peter,,,Thibeaux,,GSW,,10
2690,Michael,,,Holton,,PHX,,24
2691,Wayne,,,Sappleton,,BKN,,3
2692,Tom,,,Sewell,,WAS,,30
2693,Kenny,,,Fields,,MIL,,17
2694,Devin,,,Durrant,,IND,,12
2695,Ozell,,,Jones,,SAS,,27
2696,Lancaster,,,Gordon,,LAC,,13
2697,Bernard,,,Thompson,,POR,,25
2698,Charles,,,Jones,,PHX,,24
2699,Tom,,,Scheffler,,POR,,25
2700,Willie,,,White,,DEN,,8
2701,Guy,,,Williams,,WAS,,30
2702,Charlie,,,Sitton,,DAL,,7
2703,Terence,,,Stansbury,,IND,,12
2704,Rick,,,Carlisle,,BOS,,2
2705,Dale,,,Wilkinson,,DET,,9
2706,Jay,,,Murphy,,LAC,,13
2707,Tom,,,Sluby,,DAL,,7
2708,Earl,,,Jones,,LAL,,14
2709,Ralph,,,Jackson,,IND,,12
2710,Ron,,,Cavenall,,NYK,,20
2711,John,,,Schweitz,,OKC,,21
2712,Michael,,,Young,,PHX,,24
2713,David,,,Pope,,SAC,,26
2714,Kent,,,Edelin,,IND,,12
2715,Butch,,,Graves,,CLE,,6
2716,Dirk,,,Minniefield,,CLE,,6
2717,Lorenzo,,,Charles,,ATL,,1
2718,Perry,,,Moss,,WAS,,30
2719,Carey,,,Scurry,,UTA,,29
2720,Steve,,,Harris,,HOU,,11
2721,Carl,,,Henry,,SAC,,26
2722,David,,,Cooke,,SAC,,26
2723,Ron,,,Crevier,,GSW,,10
2724,Bill,,,Martin,,IND,,12
2725,Dwayne,,,McClain,,IND,,12
2726,Yvon,,,Joseph,,BKN,,3
2727,Uwe,,,Blab,,DAL,,7
2728,Mike,,,Phelps,,OKC,,21
2729,Alfredrick,,,Hughes,,SAS,,27
2730,Ken,,,Johnson,,POR,,25
2731,Pete,,,Williams,,DEN,,8
2732,Kenny,,,Green,,WAS,,30
2733,Brian,,,Martin,,OKC,,21
2734,Mike,,,Brittain,,SAS,,27
2735,Fred,,,Cofield,,NYK,,20
2736,Georgi,,,Glouchkov,,PHX,,24
2737,Greg,,,Stokes,,PHI,,23
2738,Voise,,,Winters,,PHI,,23
2739,Keith,,,Lee,,CLE,,6
2740,Harold,,,Keeling,,DAL,,7
2741,Claude,,,Gregory,,WAS,,30
2742,Jeff,,,Cross,,LAC,,13
2743,Chris,,,McNealy,,NYK,,20
2744,Ben,,,McDonald,,CLE,,6
2745,Jerome,,,Henderson,,LAL,,14
2746,Derrick,,,Rowland,,MIL,,17
2747,Nick,,,Vanos,,PHX,,24
2748,Ken,,,Green,,NYK,,20
2749,Myron,,,Jackson,,DAL,,7
2750,Mo,,,Martin,,DEN,,8
2751,Anthony,,,Jones,,WAS,,30
2752,Fernando,,,Martin,,POR,,25
2753,Walter,,,Berry,,POR,,25
2754,Keith,,,Smith,,MIL,,17
2755,Dwayne,,,Washington,,BKN,,3
2756,Mckinley,,,Singleton,,NYK,,20
2757,Grant,,,Gondrezick,,PHX,,24
2758,Chris,,,Washburn,,GSW,,10
2759,Bruce,,,Douglas,,SAC,,26
2760,Johnny,,,Rogers,,SAC,,26
2761,Cedric,,,Henderson,,ATL,,1
2762,Conner,,,Henry,,HOU,,11
2763,Dwayne,,,Polee,,LAC,,13
2764,Steffond,,,Johnson,,LAC,,13
2765,Adrian,,,Branch,,LAL,,14
2766,Harold,,,Pressley,,SAC,,26
2767,Forrest,,,McKenzie,,SAS,,27
2768,Curtis,,,Kitchen,,OKC,,21
2769,Jim,,,Lampley,,PHI,,23
2770,Dennis,,,Nutt,,DAL,,7
2771,Cozell,,,McQueen,,DET,,9
2772,Perry,,,Young,,CHI,,5
2773,Kevin,,,Henderson,,GSW,,10
2774,Joe,,,Binion,,POR,,25
2775,Ron,,,Rowan,,POR,,25
2776,Brad,,,Wright,,NYK,,20
2777,Ralph,,,Lewis,,DET,,9
2778,John,,,Stroeder,,MIL,,17
2779,Nikita,,,Wilson,,POR,,25
2780,Dallas,,,Comegys,,BKN,,3
2781,Jamie,,,Waller,,BKN,,3
2782,Andre,,,Moore,,DEN,,8
2783,Martin,,,Nessley,,LAC,,13
2784,Norris,,,Coleman,,LAC,,13
2785,Chris,,,Welp,,PHI,,23
2786,Nate,,,Blackwell,,SAS,,27
2787,Joe,,,Arlauckas,,SAC,,26
2788,Michael,,,Jackson,,SAC,,26
2789,Clinton,,,Wheeler,,IND,,12
2790,Ron,,,Moore,,DET,,9
2791,Tony,,,White,,CHI,,5
2792,Kannard,,,Johnson,,CLE,,6
2793,Winston,,,Crite,,PHX,,24
2794,Rickie,,,Winslow,,MIL,,17
2795,Brian,,,Rowsom,,IND,,12
2796,Billy,,,Donovan,,NYK,,20
2797,Ronnie,,,Murphy,,POR,,25
2798,Scott,,,Roth,,UTA,,29
2799,Ricky,,,Wilson,,BKN,,3
2800,Dave,,,Henderson,,PHI,,23
2801,Phil,,,Zevenbergen,,SAS,,27
2802,Eddie,,,Hughes,,UTA,,29
2803,Eric,,,White,,LAC,,13
2804,Mark,,,Wade,,GSW,,10
2805,Richard,,,Rellford,,SAS,,27
2806,Richard,,,Morton,,IND,,12
2807,Mark,,,Davis,,MIL,,17
2808,Wayne,,,Englestad,,DEN,,8
2809,Rolando,,,Ferreira,,POR,,25
2810,Dominic,,,Pressley,,WAS,,30
2811,Anthony,,,Taylor,,MIA,,16
2812,Sylvester,,,Gray,,MIA,,16
2813,Ben,,,Gillery,,SAC,,26
2814,Ricky,,,Berry,,SAC,,26
2815,Ramon,,,Rivas,,BOS,,2
2816,Keith,,,Smart,,SAS,,27
2817,Shelton,,,Jones,,SAS,,27
2818,Jose,,,Ortiz,,UTA,,29
2819,Fennis,,,Dembo,,DET,,9
2820,Todd,,,Mitchell,,MIA,,16
2821,Robert,,,Lock,,LAC,,13
2822,Michael,,,Anderson,,SAS,,27
2823,Bill,,,Jones,,BKN,,3
2824,Jim,,,Rowinski,,DET,,9
2825,Mike,,,Champion,,OKC,,21
2826,Randy,,,Allen,,SAC,,26
2827,Orlando,,,Graham,,GSW,,10
2828,Robert,,,Rose,,LAC,,13
2829,Barry,,,Sumpter,,LAC,,13
2830,Terry,,,Dozier,,CHA,,4
2831,Ed,,,Horton,,WAS,,30
2832,Torgeir,,,Bryn,,LAC,,13
2833,Jay,,,Taylor,,BKN,,3
2834,Stanley,,,Brundy,,BKN,,3
2835,Dyron,,,Nix,,IND,,12
2836,Leonard,,,Taylor,,GSW,,10
2837,Steve,,,Bucknall,,LAL,,14
2838,Eric,,,Johnson,,UTA,,29
2839,Mel,,,McCants,,LAL,,14
2840,Gary,,,Voce,,CLE,,6
2841,Nate,,,Johnston,,UTA,,29
2842,Jeff,,,Lebo,,SAS,,27
2843,Zarko,,,Paspalj,,SAS,,27
2844,Dexter,,,Shouse,,PHI,,23
2845,Mike,,,Morrison,,PHX,,24
2846,Doug,,,Roth,,WAS,,30
2847,Mike,,,Williams,,SAC,,26
2848,Jay,,,Edwards,,LAC,,13
2849,Raymond,,,Brown,,UTA,,29
2850,Dee,,,Brown,,BOS,,2
2851,Larry,,,Bird,,BOS,,2
2852,Reggie,,,Lewis,,BOS,,2
2853,Ed,,,Pinckney,,BOS,,2
2854,Kevin,,,McHale,,BOS,,2
2855,Joe,,,Kleine,,BOS,,2
2856,Kevin,,,Gamble,,BOS,,2
2857,Brian,,,Shaw,,BOS,,2
2858,Dave,,,Popson,,BOS,,2
2859,Robert,,,Parish,,BOS,,2
2860,Brad,,,Daugherty,,CLE,,6
2861,Chucky,,,Brown,,CLE,,6
2862,Craig,,,Ehlo,,CLE,,6
2863,Danny,,,Ferry,,CLE,,6
2864,Derrick,,,Chievous,,CLE,,6
2865,Gerald,,,Paddio,,CLE,,6
2866,Hot,,,"Rod,Williams",,CLE,,6
2867,Spud,,,Webb,,ATL,,1
2868,Jerry,,,Reynolds,,ORL,,22
2869,Mark,,,Aguirre,,DET,,9
2870,Fred,,,Roberts,,MIL,,17
2871,John,,,Stockton,,UTA,,29
2872,Eddie,,,Johnson,,PHX,,24
2873,Terry,,,Porter,,POR,,25
2874,Mike,,,Woodson,,HOU,,11
2875,Jim,,,Thomas,,MIN,,18
2876,Brad,,,Davis,,DAL,,7
2877,Orlando,,,Woolridge,,DEN,,8
2878,Chris,,,Mullin,,GSW,,10
2879,Rony,,,Seikaly,,MIA,,16
2880,Harvey,,,Grant,,WAS,,30
2881,Chuck,,,Person,,IND,,12
2882,Detlef,,,Schrempf,,IND,,12
2883,George,,,McCloud,,IND,,12
2884,Greg,,,Dreiling,,IND,,12
2885,Kenny,,,Williams,,IND,,12
2886,LaSalle,,,Thompson,,IND,,12
2887,Micheal,,,Williams,,IND,,12
2888,Mike,,,Sanders,,IND,,12
2889,Randy,,,Wittman,,IND,,12
2890,Reggie,,,Miller,,IND,,12
2891,Rik,,,Smits,,IND,,12
2892,Vern,,,Fleming,,IND,,12
2893,Chris,,,Dudley,,BKN,,3
2894,Chris,,,Morris,,BKN,,3
2895,Derrick,,,Coleman,,BKN,,3
2896,Derrick,,,Gervin,,BKN,,3
2897,Jack,,,Haley,,BKN,,3
2898,Jud,,,Buechler,,BKN,,3
2899,Kurk,,,Lee,,BKN,,3
2900,Lester,,,Conner,,BKN,,3
2901,Mookie,,,Blaylock,,BKN,,3
2902,Reggie,,,Theus,,BKN,,3
2903,Sam,,,Bowie,,BKN,,3
2904,Tate,,,George,,BKN,,3
2905,Bo,,,Kimble,,LAC,,13
2906,Charles,,,Smith,,LAC,,13
2907,Gary,,,Grant,,LAC,,13
2908,Jeff,,,Martin,,LAC,,13
2909,Ken,,,Bannister,,LAC,,13
2910,Ken,,,Norman,,LAC,,13
2911,Loy,,,Vaught,,LAC,,13
2912,Tom,,,Garrick,,LAC,,13
2913,Winston,,,Garland,,LAC,,13
2914,Antoine,,,Carr,,SAC,,26
2915,Bill,,,Wennington,,SAC,,26
2916,Bob,,,Hansen,,SAC,,26
2917,Duane,,,Causwell,,SAC,,26
2918,Eric,,,Leckner,,SAC,,26
2919,Lionel,,,Simmons,,SAC,,26
2920,Ralph,,,Sampson,,SAC,,26
2921,Rory,,,Sparrow,,SAC,,26
2922,Steve,,,Colter,,SAC,,26
2923,Wayman,,,Tisdale,,SAC,,26
2924,B.J.,,,Armstrong,,CHI,,5
2925,Bill,,,Cartwright,,CHI,,5
2926,Cliff,,,Levingston,,CHI,,5
2927,Craig,,,Hodges,,CHI,,5
2928,Dennis,,,Hopson,,CHI,,5
2929,Horace,,,Grant,,CHI,,5
2930,John,,,Paxson,,CHI,,5
2931,Michael,,,Jordan,,CHI,,5
2932,Scott,,,Williams,,CHI,,5
2933,Scottie,,,Pippen,,CHI,,5
2934,Stacey,,,King,,CHI,,5
2935,Will,,,Perdue,,CHI,,5
2936,Brian,,,Oliver,,PHI,,23
2937,Charles,,,Barkley,,PHI,,23
2938,Hersey,,,Hawkins,,PHI,,23
2939,Jayson,,,Williams,,PHI,,23
2940,Johnny,,,Dawkins,,PHI,,23
2941,Manute,,,Bol,,PHI,,23
2942,Mike,,,Gminski,,PHI,,23
2943,Rick,,,Mahorn,,PHI,,23
2944,Rickey,,,Green,,PHI,,23
2945,Ron,,,Anderson,,PHI,,23
2946,Armen,,,Gilliam,,CHA,,4
2947,Dave,,,Hoppen,,CHA,,4
2948,Dell,,,Curry,,CHA,,4
2949,J.R.,,,Reid,,CHA,,4
2950,Johnny,,,Newman,,CHA,,4
2951,Kelly,,,Tripucka,,CHA,,4
2952,Kendall,,,Gill,,CHA,,4
2953,Kenny,,,Gattison,,CHA,,4
2954,Muggsy,,,Bogues,,CHA,,4
2955,Rex,,,Chapman,,CHA,,4
2956,Brian,,,Quinnett,,NYK,,20
2957,Charles,,,Oakley,,NYK,,20
2958,Eddielee,,,Wilkins,,NYK,,20
2959,Gerald,,,Wilkins,,NYK,,20
2960,Jerrod,,,Mustaf,,NYK,,20
2961,Kiki,,,Vandeweghe,,NYK,,20
2962,Mark,,,Jackson,,NYK,,20
2963,Maurice,,,Cheeks,,NYK,,20
2964,Patrick,,,Ewing,,NYK,,20
2965,Mark,,,Bryant,,POR,,25
2966,Dana,,,Barros,,OKC,,21
2967,Derrick,,,McKey,,OKC,,21
2968,Gary,,,Payton,,OKC,,21
2969,Michael,,,Cage,,OKC,,21
2970,Olden,,,Polynice,,OKC,,21
2971,Quintin,,,Dailey,,OKC,,21
2972,Sedale,,,Threatt,,OKC,,21
2973,Shawn,,,Kemp,,OKC,,21
2974,Xavier,,,McDaniel,,OKC,,21
2975,Tree,,,Rollins,,DET,,9
2976,Pervis,,,Ellison,,WAS,,30
2977,Stuart,,,Gray,,NYK,,20
2978,Trent,,,Tucker,,NYK,,20
2979,Frank,,,Kornet,,MIL,,17
2980,David,,,Greenwood,,SAS,,27
2981,David,,,Robinson,,SAS,,27
2982,Paul,,,Pressey,,SAS,,27
2983,Reggie,,,Williams,,SAS,,27
2984,Sean,,,Elliott,,SAS,,27
2985,Sean,,,Higgins,,SAS,,27
2986,Sidney,,,Green,,SAS,,27
2987,Terry,,,Cummings,,SAS,,27
2988,Tony,,,Massenburg,,SAS,,27
2989,A.C.,,,Green,,LAL,,14
2990,Byron,,,Scott,,LAL,,14
2991,Elden,,,Campbell,,LAL,,14
2992,James,,,Worthy,,LAL,,14
